日期,收盘,开盘,高,低,交易量,涨跌幅
1989/9/20,222.31,222.31,222.76,221.41,,0.17%
1989/9/19,221.94,221.94,222.69,221.47,,0.09%
1989/9/18,221.75,221.75,222.01,220.62,,-0.09%
1989/9/15,221.96,221.96,223.91,221.39,,-0.20%
1989/9/14,222.41,222.41,224.78,222.39,,-0.98%
1989/9/13,224.62,224.62,227.32,224.32,,0.13%
1989/9/12,224.32,224.32,224.93,222.96,,0.61%
1989/9/11,222.96,222.96,223.71,221.83,,0.13%
1989/9/8,222.66,222.66,222.91,219.79,,0.66%
1989/9/7,221.2,221.2,223.06,221.08,,-0.21%
1989/9/6,221.67,221.67,223.58,220.33,,-0.85%
1989/9/5,223.58,223.58,224.88,223.49,,0.03%
1989/9/1,223.51,223.51,223.94,222,,0.68%
1989/8/31,222,222,222.15,221.38,,0.27%
1989/8/30,221.4,221.4,221.91,220.3,,0.50%
1989/8/29,220.3,220.3,222.09,219.73,,-0.52%
1989/8/28,221.46,221.46,221.51,219.52,,0.29%
1989/8/25,220.82,220.82,221.42,220.08,,0.19%
1989/8/24,220.4,220.4,220.56,217.49,,1.34%
1989/8/23,217.49,217.49,217.83,215.38,,0.98%
1989/8/22,215.38,215.38,215.4,213.34,,0.56%
1989/8/21,214.19,214.19,217.24,214.13,,-1.17%
1989/8/18,216.72,216.72,217.19,215.96,,0.26%
1989/8/17,216.15,216.15,216.24,214.34,,0.60%
1989/8/16,214.87,214.87,216.78,214.37,,-0.46%
1989/8/15,215.87,215.87,215.88,214.58,,0.49%
1989/8/14,214.81,214.81,216.31,214.56,,-0.69%
1989/8/11,216.31,216.31,219.41,215.75,,-0.51%
1989/8/10,217.42,217.42,218.16,216.03,,-0.20%
1989/8/9,217.85,217.85,220.41,217.74,,-0.86%
1989/8/8,219.73,219.73,220.09,217.85,,0.44%
1989/8/7,218.76,218.76,219.02,215.14,,1.68%
1989/8/4,215.14,215.14,215.72,213.23,,0.27%
1989/8/3,214.56,214.56,214.95,212.84,,0.81%
1989/8/2,212.84,212.84,212.94,211.63,,0.00%
1989/8/1,212.84,212.84,215.5,212.5,,-0.67%
1989/7/31,214.28,214.28,214.34,212.08,,0.53%
1989/7/28,213.15,213.15,213.36,212.07,,0.19%
1989/7/27,212.75,212.75,213.02,209.9,,1.36%
1989/7/26,209.9,209.9,209.91,207.52,,0.91%
1989/7/25,208.01,208.01,210.61,207.59,,-0.05%
1989/7/24,208.12,208.12,210.87,208.05,,-1.30%
1989/7/21,210.87,210.87,211.62,209.88,,-0.10%
1989/7/20,211.09,211.09,214.19,211.01,,-1.18%
1989/7/19,213.61,213.61,213.62,211.38,,1.05%
1989/7/18,211.38,211.38,213.74,211,,-1.10%
1989/7/17,213.74,213.74,214.15,212.09,,0.41%
1989/7/14,212.87,212.87,212.9,210.54,,0.66%
1989/7/13,211.48,211.48,212.25,210.22,,0.29%
1989/7/12,210.87,210.87,211.18,209.36,,0.44%
1989/7/11,209.94,209.94,211.13,209.33,,0.29%
1989/7/10,209.33,209.33,210.03,208.7,,-0.12%
1989/7/7,209.58,209.58,210.22,207.47,,0.92%
1989/7/6,207.67,207.67,207.67,206.37,,0.63%
1989/7/5,206.37,206.37,206.79,204.6,,0.44%
1989/7/3,205.47,205.47,205.66,203.61,,0.43%
1989/6/30,204.59,204.59,207,201.99,,-1.05%
1989/6/29,206.77,206.77,211.07,205.95,,-2.04%
1989/6/28,211.07,211.07,213.94,209.99,,-1.34%
1989/6/27,213.94,213.94,215.09,213.62,,0.01%
1989/6/26,213.91,213.91,215.53,213.57,,-0.16%
1989/6/23,214.26,214.26,214.44,212.22,,0.96%
1989/6/22,212.22,212.22,212.45,210.66,,0.62%
1989/6/21,210.91,210.91,212.51,210.39,,-0.06%
1989/6/20,211.04,211.04,213.11,210.97,,-0.58%
1989/6/19,212.28,212.28,213.15,210.53,,-0.25%
1989/6/16,212.81,212.81,213.09,211.06,,-0.13%
1989/6/15,213.09,213.09,216.7,212.65,,-1.65%
1989/6/14,216.66,216.66,217.72,215.75,,0.06%
1989/6/13,216.54,216.54,218.6,215.28,,-0.94%
1989/6/12,218.6,218.6,218.79,216.86,,-0.09%
1989/6/9,218.79,218.79,219.46,217.86,,-0.27%
1989/6/8,219.39,219.39,220.81,219.15,,-0.22%
1989/6/7,219.88,219.88,220.19,214.4,,2.56%
1989/6/6,214.4,214.4,215.05,212.82,,0.47%
1989/6/5,213.4,213.4,218.15,213.19,,-2.02%
1989/6/2,217.79,217.79,218.11,215.28,,1.02%
1989/6/1,215.59,215.59,216.19,214.04,,0.49%
1989/5/31,214.54,214.54,215.06,213.04,,0.44%
1989/5/30,213.59,213.59,215.19,212.38,,-0.40%
1989/5/26,214.44,214.44,214.46,212.63,,0.75%
1989/5/25,212.84,212.84,213.77,211.88,,0.40%
1989/5/24,211.99,211.99,212.06,209.71,,0.65%
1989/5/23,210.62,210.62,212.44,210.54,,-0.83%
1989/5/22,212.38,212.38,213.7,211.46,,-0.11%
1989/5/19,212.61,212.61,213.13,211.06,,0.73%
1989/5/18,211.06,211.06,211.48,210.19,,0.16%
1989/5/17,210.73,210.73,211.29,208.25,,1.19%
1989/5/16,208.25,208.25,209.13,207.44,,-0.31%
1989/5/15,208.9,208.9,209.16,207,,0.84%
1989/5/12,207.16,207.16,207.19,203.51,,1.79%
1989/5/11,203.51,203.51,204.04,202.77,,0.25%
1989/5/10,203.01,203.01,203.54,202.38,,0.16%
1989/5/9,202.69,202.69,204.06,201.81,,-0.17%
1989/5/8,203.04,203.04,203.96,201.85,,-0.20%
1989/5/5,203.44,203.44,205.25,202.09,,0.67%
1989/5/4,202.09,202.09,202.99,201.41,,0.25%
1989/5/3,201.59,201.59,202.04,200.6,,0.42%
1989/5/2,200.75,200.75,201.63,200.16,,0.00%
1989/5/1,200.75,200.75,201.1,199.15,,0.14%
1989/4/28,200.47,200.47,200.5,198.81,,0.45%
1989/4/27,199.57,199.57,199.81,197.14,,1.18%
1989/4/26,197.25,197.25,197.75,196.68,,0.01%
1989/4/25,197.24,197.24,199.3,196.82,,-0.54%
1989/4/24,198.31,198.31,198.86,197.84,,-0.28%
1989/4/21,198.86,198.86,199.06,197.4,,0.61%
1989/4/20,197.65,197.65,198.5,195.81,,-0.21%
1989/4/19,198.07,198.07,198.72,196.73,,0.63%
1989/4/18,196.83,196.83,197.28,194.59,,1.15%
1989/4/17,194.59,194.59,195.12,194.08,,-0.02%
1989/4/14,194.63,194.63,194.72,191.82,,1.46%
1989/4/13,191.82,191.82,193.45,191.15,,-0.37%
1989/4/12,192.53,192.53,193.6,190.91,,0.85%
1989/4/11,190.91,190.91,191.52,189.28,,0.86%
1989/4/10,189.28,189.28,189.28,188.31,,0.47%
1989/4/7,188.4,188.4,188.59,186.13,,1.18%
1989/4/6,186.2,186.2,186.22,185.01,,0.06%
1989/4/5,186.09,186.09,186.25,184.99,,0.30%
1989/4/4,185.53,185.53,185.91,184.45,,-0.16%
1989/4/3,185.83,185.83,186.78,185.66,,-0.02%
1989/3/31,185.87,185.87,186.18,184.37,,0.81%
1989/3/30,184.37,184.37,184.46,182.31,,0.56%
1989/3/29,183.34,183.34,183.34,181.66,,0.73%
1989/3/28,182.01,182.01,182.57,181.15,,0.47%
1989/3/27,181.15,181.15,181.78,180.36,,0.06%
1989/3/23,181.04,181.04,181.59,180.03,,0.25%
1989/3/22,180.59,180.59,182.04,180.19,,-0.80%
1989/3/21,182.04,182.04,182.24,179.88,,1.20%
1989/3/20,179.88,179.88,182.01,178.97,,-1.17%
1989/3/17,182.01,182.01,187.13,181.79,,-2.74%
1989/3/16,187.13,187.13,187.42,185.13,,0.95%
1989/3/15,185.37,185.37,186.49,185.07,,0.01%
1989/3/14,185.35,185.35,186.53,185.03,,-0.29%
1989/3/13,185.88,185.88,186.39,184.57,,0.48%
1989/3/10,185,185,185.66,184.18,,-0.19%
1989/3/9,185.35,185.35,186.41,185.1,,-0.48%
1989/3/8,186.25,186.25,187.69,185.93,,-0.24%
1989/3/7,186.7,186.7,187.53,185.64,,-0.43%
1989/3/6,187.5,187.5,187.58,185.81,,0.91%
1989/3/3,185.81,185.81,186.16,184.94,,0.19%
1989/3/2,185.46,185.46,185.54,183.6,,1.01%
1989/3/1,183.6,183.6,185.47,183.34,,-0.10%
1989/2/28,183.79,183.79,185.03,183.23,,-0.01%
1989/2/27,183.81,183.81,184.63,183.24,,-0.42%
1989/2/24,184.59,184.59,186.79,184.34,,-1.01%
1989/2/23,186.47,186.47,186.76,184.33,,0.38%
1989/2/22,185.76,185.76,188.17,184.68,,-1.28%
1989/2/21,188.17,188.17,188.86,187.32,,-0.18%
1989/2/17,188.51,188.51,189.44,187.59,,0.37%
1989/2/16,187.82,187.82,188.34,187.25,,0.22%
1989/2/15,187.41,187.41,187.44,185.45,,0.96%
1989/2/14,185.63,185.63,186.94,185.22,,0.12%
1989/2/13,185.41,185.41,186.18,184.61,,-0.16%
1989/2/10,185.71,185.71,188.69,185.44,,-1.58%
1989/2/9,188.69,188.69,190.48,188.06,,-0.72%
1989/2/8,190.05,190.05,192.63,189.88,,-1.05%
1989/2/7,192.06,192.06,193,189.22,,1.37%
1989/2/6,189.47,189.47,190.29,188.79,,-0.26%
1989/2/3,189.97,189.97,190.64,188.94,,0.05%
1989/2/2,189.87,189.87,191.13,188.09,,0.80%
1989/2/1,188.37,188.37,188.64,186.47,,1.02%
1989/1/31,186.47,186.47,186.69,183.98,,0.91%
1989/1/30,184.78,184.78,185.01,183.54,,0.68%
1989/1/27,183.54,183.54,184.59,182.26,,-0.25%
1989/1/26,184,184,184.11,180.76,,1.34%
1989/1/25,181.56,181.56,181.88,180.18,,0.77%
1989/1/24,180.18,180.18,180.55,177.9,,1.11%
1989/1/23,178.21,178.21,180.73,178.06,,-1.17%
1989/1/20,180.32,180.32,181.32,179.25,,-0.14%
1989/1/19,180.57,180.57,181.62,178.65,,1.07%
1989/1/18,178.65,178.65,179.06,176.35,,0.88%
1989/1/17,177.09,177.09,179.2,176.72,,-1.18%
1989/1/16,179.2,179.2,179.84,178.58,,0.06%
1989/1/13,179.1,179.1,179.41,178.43,,0.06%
1989/1/12,179,179,179.44,177.81,,0.79%
1989/1/11,177.59,177.59,177.82,176.19,,0.30%
1989/1/10,177.06,177.06,177.76,176.36,,-0.33%
1989/1/9,177.65,177.65,178.57,176.9,,0.07%
1989/1/6,177.52,177.52,178.51,177.28,,0.02%
1989/1/5,177.49,177.49,179.25,177.07,,-0.04%
1989/1/4,177.56,177.56,177.84,174.93,,1.68%
1989/1/3,174.62,174.62,177.4,172.94,,-1.57%
1988/12/30,177.41,177.41,177.86,176.56,,0.41%
1988/12/29,176.68,176.68,176.99,175,,0.89%
1988/12/28,175.13,175.13,175.24,174.12,,-0.05%
1988/12/27,175.22,175.22,176.43,174.92,,-0.22%
1988/12/23,175.61,175.61,175.94,174.72,,0.49%
1988/12/22,174.76,174.76,175.12,173.87,,0.06%
1988/12/21,174.66,174.66,175.53,173.91,,-0.23%
1988/12/20,175.07,175.07,176.82,174.94,,-0.18%
1988/12/19,175.39,175.39,175.69,173.76,,0.79%
1988/12/16,174.01,174.01,174.25,171.55,,1.39%
1988/12/15,171.62,171.62,172.19,171.01,,0.44%
1988/12/14,170.87,170.87,171.54,170.06,,0.36%
1988/12/13,170.25,170.25,171.09,169.78,,-0.50%
1988/12/12,171.11,171.11,172.62,170.85,,-0.40%
1988/12/9,171.79,171.79,172.26,171.22,,-0.05%
1988/12/8,171.88,171.88,172.91,171.25,,-0.56%
1988/12/7,172.84,172.84,174.25,172.75,,-0.67%
1988/12/6,174.01,174.01,174.01,171.69,,0.67%
1988/12/5,172.85,172.85,173.96,171.75,,0.72%
1988/12/2,171.62,171.62,172.64,170.2,,0.17%
1988/12/1,171.33,171.33,171.82,168.74,,1.26%
1988/11/30,169.19,169.19,169.49,167.21,,1.21%
1988/11/29,167.17,167.17,167.3,165.6,,0.70%
1988/11/28,166,166,166.46,164.44,,0.17%
1988/11/25,165.72,165.72,167.06,165.12,,-0.88%
1988/11/23,167.19,167.19,167.49,164.47,,1.73%
1988/11/22,164.35,164.35,164.72,163.28,,0.33%
1988/11/21,163.81,163.81,165.38,162.66,,-1.63%
1988/11/18,166.53,166.53,166.76,165.46,,0.19%
1988/11/17,166.21,166.21,166.63,165.47,,0.41%
1988/11/16,165.53,165.53,168.5,165.18,,-1.53%
1988/11/15,168.1,168.1,169.57,167.97,,-0.51%
1988/11/14,168.96,168.96,169.98,167.84,,-0.17%
1988/11/11,169.24,169.24,173.22,169.09,,-2.33%
1988/11/10,173.28,173.28,174.08,172.55,,-0.13%
1988/11/9,173.5,173.5,173.72,172.4,,-0.14%
1988/11/8,173.75,173.75,174.4,171.62,,1.41%
1988/11/7,171.34,171.34,173.46,171.06,,-1.28%
1988/11/4,173.56,173.56,174.78,172.74,,-0.40%
1988/11/3,174.25,174.25,174.68,173.41,,0.14%
1988/11/2,174.01,174.01,174.6,172.72,,-0.33%
1988/11/1,174.59,174.59,175.62,173.83,,-0.11%
1988/10/31,174.78,174.78,175.03,173.15,,-0.06%
1988/10/28,174.88,174.88,175.18,174,,0.34%
1988/10/27,174.28,174.28,176.03,172.96,,-1.17%
1988/10/26,176.35,176.35,177.44,175.46,,-0.59%
1988/10/25,177.4,177.4,178.56,176.85,,-0.57%
1988/10/24,178.41,178.41,180.22,178.2,,-0.74%
1988/10/21,179.74,179.74,180.41,179.12,,-0.35%
1988/10/20,180.37,180.37,180.53,177.07,,1.91%
1988/10/19,176.99,176.99,179.24,176.49,,0.00%
1988/10/18,176.99,176.99,176.99,174.88,,0.69%
1988/10/17,175.78,175.78,176.09,175.15,,0.23%
1988/10/14,175.37,175.37,176.78,174.56,,0.30%
1988/10/13,174.84,174.84,175.22,172.88,,0.89%
1988/10/12,173.29,173.29,175.28,172.81,,-1.33%
1988/10/11,175.62,175.62,175.85,174.07,,0.39%
1988/10/10,174.94,174.94,176.04,173.47,,-0.60%
1988/10/7,176,176,176.2,174.12,,-0.14%
1988/10/6,176.24,176.24,176.88,175.32,,0.22%
1988/10/5,175.86,175.86,176.91,174.95,,-0.24%
1988/10/4,176.29,176.29,177.56,175.84,,-0.28%
1988/10/3,176.79,176.79,176.79,175.78,,-1.44%
1988/9/30,179.37,179.37,180.31,178.55,,0.31%
1988/9/29,178.82,178.82,179.12,177.08,,0.99%
1988/9/28,177.06,177.06,177.22,175.28,,0.72%
1988/9/27,175.8,175.8,176.15,175.31,,-0.04%
1988/9/26,175.87,175.87,177.76,175.65,,-0.90%
1988/9/23,177.47,177.47,178.22,177.06,,-0.45%
1988/9/22,178.28,178.28,178.66,177.1,,0.26%
1988/9/21,177.81,177.81,178.03,176.68,,0.57%
1988/9/20,176.81,176.81,177.06,175.72,,0.40%
1988/9/19,176.11,176.11,176.75,174.71,,-0.31%
1988/9/16,176.65,176.65,176.91,175.16,,0.71%
1988/9/15,175.41,175.41,177.08,175.25,,-0.89%
1988/9/14,176.98,176.98,177.91,176,,0.63%
1988/9/13,175.87,175.87,175.94,174.16,,0.16%
1988/9/12,175.59,175.59,176.82,175.34,,0.06%
1988/9/9,175.48,175.48,176.16,171.65,,1.45%
1988/9/8,172.97,172.97,173.25,170.94,,0.51%
1988/9/7,172.09,172.09,172.92,170.59,,0.09%
1988/9/6,171.94,171.94,172.37,170.91,,0.27%
1988/9/2,171.47,171.47,171.88,168.73,,1.93%
1988/9/1,168.22,168.22,170.94,167.17,,-1.63%
1988/8/31,171,171,173.25,170.41,,-0.79%
1988/8/30,172.37,172.37,173,171.75,,-0.23%
1988/8/29,172.76,172.76,173.22,171.13,,1.04%
1988/8/26,170.98,170.98,171.21,170.28,,0.26%
1988/8/25,170.53,170.53,171.51,168.89,,-0.83%
1988/8/24,171.96,171.96,172.16,169.21,,1.39%
1988/8/23,169.6,169.6,170.38,168.85,,-0.18%
1988/8/22,169.9,169.9,172.99,169.72,,-1.68%
1988/8/19,172.81,172.81,174.29,172.32,,-0.43%
1988/8/18,173.55,173.55,174.56,172.75,,0.37%
1988/8/17,172.91,172.91,173.93,171.75,,0.15%
1988/8/16,172.65,172.65,173.62,169,,1.51%
1988/8/15,170.09,170.09,173.63,169.97,,-2.11%
1988/8/12,173.75,173.75,174.54,173.1,,-0.50%
1988/8/11,174.63,174.63,174.69,172.97,,1.13%
1988/8/10,172.68,172.68,177.11,172.68,,-2.59%
1988/8/9,177.27,177.27,180.05,176.18,,-1.41%
1988/8/8,179.81,179.81,180.77,179.69,,-0.05%
1988/8/5,179.9,179.9,181.17,179.77,,-0.71%
1988/8/4,181.18,181.18,181.99,180.79,,0.06%
1988/8/3,181.07,181.07,181.31,180.01,,0.30%
1988/8/2,180.53,180.53,182.09,179.65,,-0.50%
1988/8/1,181.44,181.44,182.19,180.69,,0.15%
1988/7/29,181.16,181.16,181.31,178.51,,1.65%
1988/7/28,178.22,178.22,178.59,176.38,,0.48%
1988/7/27,177.37,177.37,180.44,176.94,,-1.30%
1988/7/26,179.71,179.71,181.3,179.31,,-1.04%
1988/7/25,181.59,181.59,182.06,180.62,,-0.15%
1988/7/22,181.86,181.86,182.38,180.37,,-0.30%
1988/7/21,182.41,182.41,184.92,182.1,,-1.53%
1988/7/20,185.25,185.25,186.82,184.69,,-0.29%
1988/7/19,185.78,185.78,188.53,184.97,,-1.59%
1988/7/18,188.79,188.79,189.37,187.66,,0.15%
1988/7/15,188.51,188.51,189.33,188,,-0.09%
1988/7/14,188.68,188.68,188.97,187.34,,0.30%
1988/7/13,188.12,188.12,188.56,186.56,,0.47%
1988/7/12,187.24,187.24,188.54,186.19,,-0.24%
1988/7/11,187.69,187.69,188.94,187.44,,-0.24%
1988/7/8,188.15,188.15,189.29,187.81,,-0.65%
1988/7/7,189.38,189.38,190.34,188.04,,-0.55%
1988/7/6,190.43,190.43,192.77,190.09,,-0.77%
1988/7/5,191.91,191.91,191.96,188.76,,1.03%
1988/7/1,189.96,189.96,190.18,188.92,,0.49%
1988/6/30,189.03,189.03,189.34,187.43,,0.67%
1988/6/29,187.78,187.78,189.16,186.89,,-0.22%
1988/6/28,188.19,188.19,188.31,184.72,,1.66%
1988/6/27,185.12,185.12,187.16,185.04,,-1.19%
1988/6/24,187.35,187.35,187.75,186.64,,0.15%
1988/6/23,187.07,187.07,187.49,186.32,,0.05%
1988/6/22,186.98,186.98,187.6,184.93,,1.19%
1988/6/21,184.79,184.79,184.79,182.78,,0.87%
1988/6/20,183.19,183.19,184,182.76,,-0.41%
1988/6/17,183.94,183.94,184.97,183.37,,-0.30%
1988/6/16,184.5,184.5,185.78,183.82,,-0.86%
1988/6/15,186.1,186.1,186.17,184.46,,0.17%
1988/6/14,185.78,185.78,187.16,185.09,,0.56%
1988/6/13,184.74,184.74,185.01,183.76,,0.25%
1988/6/10,184.28,184.28,185.18,182.33,,0.82%
1988/6/9,182.78,182.78,183.56,181.9,,-0.13%
1988/6/8,183.01,183.01,183.14,179.78,,1.81%
1988/6/7,179.76,179.76,181.07,179.16,,0.01%
1988/6/6,179.75,179.75,179.8,177.88,,0.98%
1988/6/3,178,178,178.68,176.5,,0.88%
1988/6/2,176.45,176.45,178.1,175.78,,-0.13%
1988/6/1,176.68,176.68,177.26,173.49,,1.93%
1988/5/31,173.34,173.34,173.44,169.41,,2.21%
1988/5/27,169.59,169.59,169.96,168.96,,-0.15%
1988/5/26,169.85,169.85,170.07,168.7,,0.50%
1988/5/25,169.01,169.01,170.15,168.84,,-0.12%
1988/5/24,169.21,169.21,169.33,167.26,,0.93%
1988/5/23,167.65,167.65,169.8,166.76,,-1.31%
1988/5/20,169.88,169.88,171.55,169.65,,-0.27%
1988/5/19,170.34,170.34,170.54,167.51,,0.04%
1988/5/18,170.28,170.28,174.16,169.72,,-2.18%
1988/5/17,174.07,174.07,177.36,174.07,,-0.53%
1988/5/16,174.99,174.99,175.19,173.37,,0.66%
1988/5/13,173.84,173.84,173.96,171.97,,1.24%
1988/5/12,171.71,171.71,172.03,170.82,,0.53%
1988/5/11,170.8,170.8,174,169.82,,-2.02%
1988/5/10,174.32,174.32,175.57,173.41,,-0.35%
1988/5/9,174.93,174.93,177.11,174.43,,-1.27%
1988/5/6,177.18,177.18,178.62,176.95,,-0.28%
1988/5/5,177.68,177.68,178.66,177.15,,-0.53%
1988/5/4,178.62,178.62,180.1,178.43,,-0.21%
1988/5/3,179,179,179.63,176.85,,1.27%
1988/5/2,176.75,176.75,177.03,175.43,,0.47%
1988/4/29,175.92,175.92,176.74,174.76,,-0.46%
1988/4/28,176.73,176.73,178,176.5,,-0.27%
1988/4/27,177.21,177.21,177.78,176.53,,0.26%
1988/4/26,176.75,176.75,176.85,174.48,,1.35%
1988/4/25,174.4,174.4,174.94,173.38,,0.62%
1988/4/22,173.32,173.32,173.64,171.89,,0.73%
1988/4/21,172.07,172.07,174.66,171.57,,-0.50%
1988/4/20,172.94,172.94,174.27,172.61,,-0.81%
1988/4/19,174.35,174.35,177.03,173.91,,0.46%
1988/4/18,173.55,173.55,173.94,172.06,,0.24%
1988/4/15,173.13,173.13,173.78,170.14,,-0.08%
1988/4/14,173.27,173.27,180.22,173.19,,-3.94%
1988/4/13,180.38,180.38,180.91,178.93,,0.16%
1988/4/12,180.1,180.1,180.65,179,,0.09%
1988/4/11,179.94,179.94,180.21,178.61,,0.56%
1988/4/8,178.93,178.93,179.56,176.91,,0.90%
1988/4/7,177.33,177.33,178.22,176.6,,0.41%
1988/4/6,176.6,176.6,176.6,172.82,,2.14%
1988/4/5,172.9,172.9,172.97,171.26,,0.87%
1988/4/4,171.41,171.41,173.26,170.87,,-1.07%
1988/3/31,173.26,173.26,173.34,171.09,,0.66%
1988/3/30,172.13,172.13,174.41,171.44,,-0.88%
1988/3/29,173.66,173.66,175.12,172.84,,0.47%
1988/3/28,172.84,172.84,173.15,170.53,,-0.02%
1988/3/25,172.88,172.88,175.52,172.5,,-1.08%
1988/3/24,174.76,174.76,179.25,174.05,,-2.50%
1988/3/23,179.25,179.25,180.61,178.41,,-0.42%
1988/3/22,180.01,180.01,180.25,178.63,,0.62%
1988/3/21,178.9,178.9,181.07,177.72,,-1.18%
1988/3/18,181.03,181.03,182.57,180.36,,-0.12%
1988/3/17,181.24,181.24,182.12,180.42,,0.45%
1988/3/16,180.42,180.42,180.45,177.37,,1.18%
1988/3/15,178.31,178.31,179.32,177.49,,-0.50%
1988/3/14,179.21,179.21,179.22,177.89,,0.74%
1988/3/11,177.89,177.89,178.75,175.69,,-0.31%
1988/3/10,178.44,178.44,182.74,178.28,,-1.54%
1988/3/9,181.24,181.24,182.03,179.62,,0.90%
1988/3/8,179.62,179.62,180.54,178.46,,0.64%
1988/3/7,178.47,178.47,178.66,176.78,,0.61%
1988/3/4,177.39,177.39,177.42,174.75,,0.50%
1988/3/3,176.5,176.5,177.28,175.07,,0.79%
1988/3/2,175.12,175.12,175.68,172.54,,1.44%
1988/3/1,172.63,172.63,173.37,171.72,,-0.01%
1988/2/29,172.64,172.64,172.73,170.19,,1.17%
1988/2/26,170.65,170.65,171.03,169.68,,-0.08%
1988/2/25,170.78,170.78,174.05,170.7,,-0.98%
1988/2/24,172.47,172.47,173.06,171.09,,0.69%
1988/2/23,171.28,171.28,171.72,169.99,,0.63%
1988/2/22,170.2,170.2,170.28,167.07,,1.87%
1988/2/19,167.07,167.07,167.34,165.35,,0.80%
1988/2/18,165.75,165.75,167.11,165.31,,-0.04%
1988/2/17,165.81,165.81,167.78,165.54,,0.16%
1988/2/16,165.54,165.54,165.69,163.35,,0.98%
1988/2/12,163.94,163.94,164.86,162.96,,0.60%
1988/2/11,162.96,162.96,163.62,161.94,,0.44%
1988/2/10,162.24,162.24,162.5,158.88,,2.08%
1988/2/9,158.93,158.93,159.06,157.51,,0.67%
1988/2/8,157.88,157.88,158.4,156.66,,-0.08%
1988/2/5,158.01,158.01,159.26,157.38,,0.40%
1988/2/4,157.38,157.38,157.72,156.09,,0.51%
1988/2/3,156.58,156.58,159.53,156.13,,-1.50%
1988/2/2,158.97,158.97,159.03,157.51,,0.22%
1988/2/1,158.62,158.62,160.41,158.45,,-0.32%
1988/1/29,159.13,159.13,159.15,157.26,,0.93%
1988/1/28,157.66,157.66,158,155.43,,1.43%
1988/1/27,155.43,155.43,156.53,154.79,,0.13%
1988/1/26,155.23,155.23,157.06,154.78,,-1.17%
1988/1/25,157.06,157.06,157.85,154.35,,1.76%
1988/1/22,154.35,154.35,154.99,152.95,,0.92%
1988/1/21,152.95,152.95,153.8,151.57,,0.31%
1988/1/20,152.47,152.47,158.02,151.79,,-3.51%
1988/1/19,158.01,158.01,159.38,156.92,,-0.64%
1988/1/18,159.03,159.03,159.88,157.93,,-0.49%
1988/1/15,159.82,159.82,161.38,156.03,,2.43%
1988/1/14,156.03,156.03,157.43,155.5,,0.32%
1988/1/13,155.54,155.54,157,152.81,,-0.12%
1988/1/12,155.72,155.72,159.49,152.15,,-1.99%
1988/1/11,158.88,158.88,158.88,155.24,,0.44%
1988/1/8,158.19,158.19,169.14,158.13,,-6.23%
1988/1/7,168.7,168.7,168.71,163.93,,1.52%
1988/1/6,166.18,166.18,166.75,163.72,,1.16%
1988/1/5,164.28,164.28,166.37,161.81,,1.53%
1988/1/4,161.81,161.81,162.1,156.25,,3.56%
1987/12/31,156.25,156.25,157.28,154.96,,-0.65%
1987/12/30,157.28,157.28,157.59,154.34,,1.90%
1987/12/29,154.34,154.34,154.69,152.57,,1.02%
1987/12/28,152.78,152.78,158.19,151.8,,-3.42%
1987/12/24,158.19,158.19,158.42,157.38,,0.08%
1987/12/23,158.06,158.06,158.31,155.56,,1.61%
1987/12/22,155.56,155.56,156.06,153.14,,-0.29%
1987/12/21,156.02,156.02,156.18,154.31,,0.82%
1987/12/18,154.75,154.75,154.84,149.91,,3.23%
1987/12/17,149.91,149.91,152.78,149.84,,-0.76%
1987/12/16,151.06,151.06,151.28,146.22,,2.84%
1987/12/15,146.89,146.89,148.22,146.08,,0.55%
1987/12/14,146.08,146.08,146.34,139.82,,4.48%
1987/12/11,139.82,139.82,140.17,138.83,,0.58%
1987/12/10,139.01,139.01,141.46,135.41,,-0.54%
1987/12/9,139.76,139.76,140.41,136,,2.25%
1987/12/8,136.69,136.69,136.72,133.15,,2.66%
1987/12/7,133.15,133.15,133.43,130.44,,2.08%
1987/12/4,130.44,130.44,132.95,129.47,,-1.89%
1987/12/3,132.95,132.95,138.88,132.87,,-3.63%
1987/12/2,137.96,137.96,138.6,136.16,,0.58%
1987/12/1,137.16,137.16,139.37,136.54,,0.03%
1987/11/30,137.12,137.12,143.35,133.14,,-4.35%
1987/11/27,143.35,143.35,145,143.23,,-1.14%
1987/11/25,145,145,145.26,143.81,,0.24%
1987/11/24,144.66,144.66,145.86,141.84,,1.99%
1987/11/23,141.84,141.84,141.84,139.78,,0.71%
1987/11/20,140.84,140.84,141.22,137.71,,-0.16%
1987/11/19,141.06,141.06,145.09,140.9,,-2.61%
1987/11/18,144.84,144.84,145.54,142.15,,0.88%
1987/11/17,143.57,143.57,147.46,142.78,,-2.64%
1987/11/16,147.46,147.46,150.62,146.72,,-0.33%
1987/11/13,147.95,147.95,150.94,147.94,,-1.26%
1987/11/12,149.84,149.84,151.02,145.48,,3.00%
1987/11/11,145.48,145.48,147.25,143.44,,1.42%
1987/11/10,143.44,143.44,146.49,143.13,,-2.08%
1987/11/9,146.49,146.49,150.68,145.34,,-2.78%
1987/11/6,150.68,150.68,154.12,150.57,,-1.54%
1987/11/5,153.03,153.03,153.6,147.78,,3.44%
1987/11/4,147.94,147.94,149.34,143.86,,0.55%
1987/11/3,147.13,147.13,152.19,143.78,,-3.32%
1987/11/2,152.19,152.19,152.51,148.5,,1.41%
